Sr.No.,Accord Code,Company Name,FH_Year End,FH_Net Worth
13228,226414,Evonik Catalysts India Pvt Ltd.,202403,307.13
13229,226414,Evonik Catalysts India Pvt Ltd.,202303,299.17
13230,226414,Evonik Catalysts India Pvt Ltd.,202203,270.46
13231,217110,Evonith Metallics Ltd.,202403,3533.22
13232,217110,Evonith Metallics Ltd.,202303,3362.40
13233,217110,Evonith Metallics Ltd.,202203,3511.51
13234,100254,Evonith Value Steel Ltd.,202303,1418.02
13235,100254,Evonith Value Steel Ltd.,202203,1585.04
13236,305402,EVOQ Remedies Ltd.,202403,25.24
13237,305402,EVOQ Remedies Ltd.,202303,24.79
13238,305402,EVOQ Remedies Ltd.,202203,23.17
13239,208137,Ewac Alloys Ltd.,202403,74.87
13240,208137,Ewac Alloys Ltd.,202303,99.18
13241,268152,Excel Bio Resources Ltd.,202303,0.70
13242,268152,Excel Bio Resources Ltd.,202203,0.67
13243,215523,Excel Callnet Pvt Ltd,202403,6.89
13244,215523,Excel Callnet Pvt Ltd,202303,6.85
13245,215523,Excel Callnet Pvt Ltd,202203,6.51
13246,252596,Excel Controlinkage Pvt Ltd.,202403,181.35
13247,252596,Excel Controlinkage Pvt Ltd.,202303,121.83
13248,252596,Excel Controlinkage Pvt Ltd.,202203,126.42
13249,228162,Excel Gas & Equipments Pvt Ltd.,202203,6.69
13250,215522,Excel Group Pvt Ltd.,202303,3.99
13251,215522,Excel Group Pvt Ltd.,202203,3.34
13252,100650,Excel Industries Ltd.,202403,1075.72
13253,100650,Excel Industries Ltd.,202303,991.72
13254,100650,Excel Industries Ltd.,202203,932.73
13255,256212,Excel Process Pvt Ltd.,202303,2.68
13256,256212,Excel Process Pvt Ltd.,202203,2.37
13257,291148,Excel Rasayan Pvt Ltd.,202303,1.67
13258,291148,Excel Rasayan Pvt Ltd.,202203,1.25
13259,218913,Excel Realty N Infra Ltd.,202403,171.97
13260,218913,Excel Realty N Infra Ltd.,202303,170.60
13261,218913,Excel Realty N Infra Ltd.,202203,168.41
13262,231255,Excel Telecom Pvt Ltd.,202403,6.73
13263,231255,Excel Telecom Pvt Ltd.,202303,5.14
13264,231255,Excel Telecom Pvt Ltd.,202203,4.54
13265,235933,Excell Media Pvt Ltd.,202403,14.40
13266,235933,Excell Media Pvt Ltd.,202303,11.86
13267,235933,Excell Media Pvt Ltd.,202203,12.16
13268,215524,Excellent Co-Operative Bank Limited,202403,41.83
13269,215524,Excellent Co-Operative Bank Limited,202303,41.54
13270,215524,Excellent Co-Operative Bank Limited,202203,41.18
13271,271894,Excellent Inframart Pvt Ltd.,202303,0.01
13272,271894,Excellent Inframart Pvt Ltd.,202203,0.02
13273,315827,Excellent Wires And Packaging Ltd.,202403,3.97
13274,315827,Excellent Wires And Packaging Ltd.,202303,0.17
13275,315827,Excellent Wires And Packaging Ltd.,202203,0.07
13276,228108,Excellon Software Pvt Ltd.,202403,36.59
13277,228108,Excellon Software Pvt Ltd.,202303,31.06
13278,228108,Excellon Software Pvt Ltd.,202203,27.93
13279,319459,Excelsoft Technologies Ltd.,202403,287.44
13280,319459,Excelsoft Technologies Ltd.,202303,275.38
13281,215525,Excelsource International Private Limited,202403,68.40
13282,215525,Excelsource International Private Limited,202303,52.77
13283,215525,Excelsource International Private Limited,202203,44.65
13284,277506,Executive Garments Processors Pvt Ltd.,202303,1.49
13285,277506,Executive Garments Processors Pvt Ltd.,202203,2.11
13286,275183,Executive Ship Management Pvt Ltd.,202403,14.10
13287,275183,Executive Ship Management Pvt Ltd.,202303,11.07
13288,275183,Executive Ship Management Pvt Ltd.,202203,8.35
13289,226322,Exela Technologies India Pvt Ltd.,202403,193.87
13290,226322,Exela Technologies India Pvt Ltd.,202303,175.24
13291,226322,Exela Technologies India Pvt Ltd.,202203,149.48
13292,248993,Exemplar Chemicals Pvt Ltd.,202203,1.24
13293,211100,Exensys Software Solutions Limited,202403,22.04
13294,211100,Exensys Software Solutions Limited,202303,12.36
13295,211100,Exensys Software Solutions Limited,202203,13.33
13296,309655,Exhicon Events Media Solutions Ltd.,202403,73.69
13297,309655,Exhicon Events Media Solutions Ltd.,202303,12.77
13298,309655,Exhicon Events Media Solutions Ltd.,202203,3.06
13299,220260,Exicom Tele-Systems Ltd.,202403,632.68
13300,220260,Exicom Tele-Systems Ltd.,202303,150.61
13301,220260,Exicom Tele-Systems Ltd.,202203,142.92
13302,100086,Exide Industries Ltd.,202403,13137.24
13303,100086,Exide Industries Ltd.,202303,11209.75
13304,100086,Exide Industries Ltd.,202203,10598.10
13305,217390,Exide Life Insurance Company Ltd.,202203,1218.64
13306,321586,Exim Routes Ltd.,202403,1.18
13307,321586,Exim Routes Ltd.,202303,0.56
13308,213109,Eximcorp India Pvt Ltd.,202203,47.52
13309,210123,Exl Service.Com(India) Pvt Ltd.,202403,2144.65
13310,210123,Exl Service.Com(India) Pvt Ltd.,202303,1766.50
13311,210123,Exl Service.Com(India) Pvt Ltd.,202203,2119.92
13312,211700,Exotech Plastics Pvt Ltd.,202403,61.93
13313,211700,Exotech Plastics Pvt Ltd.,202303,48.30
13314,211700,Exotech Plastics Pvt Ltd.,202203,38.92
13315,108939,Exotica Ventures Ltd.,202203,1.25
13316,213110,Expanded Polymers System Private Limited,202403,80.79
13317,213110,Expanded Polymers System Private Limited,202303,71.64
13318,213110,Expanded Polymers System Private Limited,202203,63.81
13319,243733,Expeditors International (India) Pvt Ltd.,202403,360.49
13320,243733,Expeditors International (India) Pvt Ltd.,202303,395.28
13321,243733,Expeditors International (India) Pvt Ltd.,202203,245.56
13322,272793,Experience Commerce Software Pvt Ltd.,202403,13.31
13323,272793,Experience Commerce Software Pvt Ltd.,202303,10.32
13324,272793,Experience Commerce Software Pvt Ltd.,202203,8.60
13325,226266,Experis IT Pvt Ltd.,202403,262.15
13326,226266,Experis IT Pvt Ltd.,202303,249.04
13327,226266,Experis IT Pvt Ltd.,202203,237.08
13328,251912,Expert Global Solutions Pvt Ltd.,202403,94.30
13329,251912,Expert Global Solutions Pvt Ltd.,202303,56.97
13330,251912,Expert Global Solutions Pvt Ltd.,202203,42.63
13331,218926,Expleo Solutions Ltd.,202403,544.86
13332,218926,Expleo Solutions Ltd.,202303,473.05
13333,218926,Expleo Solutions Ltd.,202203,348.22
13334,130571,Explicit Finance Ltd.,202403,7.91
13335,130571,Explicit Finance Ltd.,202303,7.89
13336,130571,Explicit Finance Ltd.,202203,7.89
13337,126614,Expo Engineering And Projects Ltd.,202403,21.19
13338,126614,Expo Engineering And Projects Ltd.,202303,20.34
13339,126614,Expo Engineering And Projects Ltd.,202203,22.34
13340,215533,Export-Import Bank Of India,202403,23146.30
13341,215533,Export-Import Bank Of India,202303,20783.43
13342,215533,Export-Import Bank Of India,202203,19301.34
13343,213113,Expotec International Limited,202303,16.11
13344,213113,Expotec International Limited,202203,17.64
13345,235647,Express Housekeeper Pvt Ltd.,202403,61.09
13346,235647,Express Housekeeper Pvt Ltd.,202303,57.03
13347,235647,Express Housekeeper Pvt Ltd.,202203,53.37
13348,267359,Express Infrastructure Pvt Ltd.,202403,1060.35
13349,267359,Express Infrastructure Pvt Ltd.,202303,905.42
13350,267359,Express Infrastructure Pvt Ltd.,202203,771.46
13351,251913,Express Newspapers Pvt Ltd.,202303,1038.08
13352,251913,Express Newspapers Pvt Ltd.,202203,1016.49
13353,208139,Express Publications (Madurai) Ltd.,202403,65.77
13354,208139,Express Publications (Madurai) Ltd.,202303,34.57
13355,208139,Express Publications (Madurai) Ltd.,202203,22.74
13356,242301,Expressions Realty Pvt Ltd.,202403,25.69
13357,242301,Expressions Realty Pvt Ltd.,202303,-0.03
13358,242301,Expressions Realty Pvt Ltd.,202203,0.11
13359,213115,Extentia Information Technology Pvt Ltd.,202403,166.53
13360,213115,Extentia Information Technology Pvt Ltd.,202303,107.55
13361,213115,Extentia Information Technology Pvt Ltd.,202203,75.47
13362,223501,Extinct Fire Engineers Pvt Ltd.,202403,47.32
13363,223501,Extinct Fire Engineers Pvt Ltd.,202303,41.86
13364,223501,Extinct Fire Engineers Pvt Ltd.,202203,34.61
13365,287703,Exxaro Tiles Ltd.,202403,276.80
13366,287703,Exxaro Tiles Ltd.,202303,274.09
13367,287703,Exxaro Tiles Ltd.,202203,266.80
13368,243781,Exxonmobil Co India Pvt Ltd.,202403,726.80
13369,243781,Exxonmobil Co India Pvt Ltd.,202303,664.70
13370,243781,Exxonmobil Co India Pvt Ltd.,202203,609.90
13371,291149,Exxonmobil Lubricants Pvt Ltd.,202403,287.00
13372,291149,Exxonmobil Lubricants Pvt Ltd.,202303,12.60
13373,291149,Exxonmobil Lubricants Pvt Ltd.,202203,248.90
13374,112099,Eyantra ventures Ltd.,202403,11.95
13375,112099,Eyantra ventures Ltd.,202303,2.10
13376,112099,Eyantra ventures Ltd.,202203,1.57
13377,243782,Eyegear Optics India Pvt Ltd.,202403,-5.59
13378,243782,Eyegear Optics India Pvt Ltd.,202303,10.63
13379,243782,Eyegear Optics India Pvt Ltd.,202203,11.74
13380,228185,Eye-Q Vision Pvt Ltd.,202403,52.59
13381,228185,Eye-Q Vision Pvt Ltd.,202303,48.38
13382,228185,Eye-Q Vision Pvt Ltd.,202203,39.83
13383,254506,F Mec International Financial Services Ltd.,202403,12.27
13384,254506,F Mec International Financial Services Ltd.,202303,3.68
13385,254506,F Mec International Financial Services Ltd.,202203,3.43
13386,291031,F2 Fun & Fitness (India) Pvt Ltd.,202403,-0.59
13387,291031,F2 Fun & Fitness (India) Pvt Ltd.,202303,13.02
13388,291031,F2 Fun & Fitness (India) Pvt Ltd.,202203,18.19
13389,313451,Faalcon Concepts Ltd.,202403,6.96
13390,313451,Faalcon Concepts Ltd.,202303,3.28
13391,313451,Faalcon Concepts Ltd.,202203,1.29
13392,225722,FabIndia Ltd.,202403,490.78
13393,225722,FabIndia Ltd.,202303,577.93
13394,225722,FabIndia Ltd.,202203,598.25
13395,304331,Fabino Enterprises Ltd.,202403,4.16
13396,304331,Fabino Enterprises Ltd.,202303,4.11
13397,304331,Fabino Enterprises Ltd.,202203,4.10
13398,291151,Fabri-Tek Equipments Pvt Ltd.,202303,1.19
13399,291151,Fabri-Tek Equipments Pvt Ltd.,202203,1.01
13400,225577,Fabtech Projects & Engineers Ltd,202403,294.45
13401,225577,Fabtech Projects & Engineers Ltd,202303,248.52
13402,225577,Fabtech Projects & Engineers Ltd,202203,146.19
13403,316355,Fabtech Technologies Cleanrooms Ltd.,202403,51.62
13404,316355,Fabtech Technologies Cleanrooms Ltd.,202303,46.36
13405,316355,Fabtech Technologies Cleanrooms Ltd.,202203,38.26
13406,317084,Fabtech Technologies Ltd.,202403,124.16
13407,317084,Fabtech Technologies Ltd.,202303,82.25
13408,317084,Fabtech Technologies Ltd.,202203,66.92
13409,226098,Fabulous Builders Pvt Ltd.,202303,-1.27
13410,226098,Fabulous Builders Pvt Ltd.,202203,-1.11
13411,232425,Facebook India Online Services Pvt Ltd.,202403,1667.44
13412,232425,Facebook India Online Services Pvt Ltd.,202303,1162.64
13413,232425,Facebook India Online Services Pvt Ltd.,202203,1148.39
13414,221957,Faces Cosmetics India Pvt Ltd,202303,46.96
13415,221957,Faces Cosmetics India Pvt Ltd,202203,18.98
13416,132656,Facor Alloys Ltd.,202403,152.98
13417,132656,Facor Alloys Ltd.,202303,188.49
13418,132656,Facor Alloys Ltd.,202203,164.70
13419,228749,Facor Power Ltd.,202203,-715.23
13420,223591,Fact Software Pvt Ltd.,202403,106.55
13421,223591,Fact Software Pvt Ltd.,202303,81.72
13422,223591,Fact Software Pvt Ltd.,202203,79.02
13423,232865,Fact Solutions India Pvt Ltd.,202403,3.34
13424,232865,Fact Solutions India Pvt Ltd.,202303,2.64
13425,232865,Fact Solutions India Pvt Ltd.,202203,2.45
13426,277509,Fact-RCF Building Products Ltd.,202303,-146.44
13427,277509,Fact-RCF Building Products Ltd.,202203,-143.25
13428,291153,Fagne Songadh Expressway Ltd.,202203,18.51
13429,249445,Fair Food Overseas Pvt Ltd.,202203,43.49
13430,213122,Fair Isaac India Software Pvt Ltd,202403,142.43
13431,213122,Fair Isaac India Software Pvt Ltd,202303,142.30
13432,213122,Fair Isaac India Software Pvt Ltd,202203,194.25
13433,299773,Fairchem Organics Ltd.,202403,289.93
13434,299773,Fairchem Organics Ltd.,202303,259.26
13435,299773,Fairchem Organics Ltd.,202203,232.15
13436,269793,Fairdeal Steels Pvt Ltd.,202403,6.67
13437,269793,Fairdeal Steels Pvt Ltd.,202303,6.37
13438,269793,Fairdeal Steels Pvt Ltd.,202203,6.00
13439,273801,Fairleaf Real Estate Pvt Ltd.,202403,419.59
13440,273801,Fairleaf Real Estate Pvt Ltd.,202303,365.80
13441,273801,Fairleaf Real Estate Pvt Ltd.,202203,253.29
13442,291154,Faith Mercantile Pvt Ltd.,202403,17.10
13443,291154,Faith Mercantile Pvt Ltd.,202303,16.68
13444,291154,Faith Mercantile Pvt Ltd.,202203,7.51
13445,208144,Faiveley Transport Rail Technologies India Ltd.,202403,626.32
13446,208144,Faiveley Transport Rail Technologies India Ltd.,202303,846.83
13447,208144,Faiveley Transport Rail Technologies India Ltd.,202203,885.30
13448,208145,Faizan Shoes Pvt. Ltd.,202203,-23.77
13449,237262,Falcon Infrastructures Ltd.,202403,36.06
13450,237262,Falcon Infrastructures Ltd.,202303,34.63
13451,237262,Falcon Infrastructures Ltd.,202203,34.16
13452,208146,Falcon Marine Exports Ltd.,202403,825.89
13453,208146,Falcon Marine Exports Ltd.,202303,803.68
13454,208146,Falcon Marine Exports Ltd.,202203,732.38
13455,287003,Falcon Pumps Pvt Ltd.,202403,130.73
13456,287003,Falcon Pumps Pvt Ltd.,202303,123.10
13457,287003,Falcon Pumps Pvt Ltd.,202203,110.44
13458,312985,Falcon Technoprojects India Ltd.,202403,9.01
13459,312985,Falcon Technoprojects India Ltd.,202303,3.37
13460,312985,Falcon Technoprojects India Ltd.,202203,2.31
13461,315418,Famex Coating India Pvt Ltd.,202303,2.00
13462,315418,Famex Coating India Pvt Ltd.,202203,1.15
13463,116110,Family Care Hospitals Ltd.,202403,58.37
13464,116110,Family Care Hospitals Ltd.,202303,45.81
13465,116110,Family Care Hospitals Ltd.,202203,14.24
13466,291155,Family Health Plan Insurance TPA Ltd.,202403,134.59
13467,291155,Family Health Plan Insurance TPA Ltd.,202303,157.31
13468,291155,Family Health Plan Insurance TPA Ltd.,202203,182.87
13469,219291,Fancy Fittings Ltd.,202303,2.57
13470,219291,Fancy Fittings Ltd.,202203,13.71
13471,291156,Fanidhar Agrotech Pvt Ltd.,202403,8.11
13472,291156,Fanidhar Agrotech Pvt Ltd.,202303,2.04
13473,291156,Fanidhar Agrotech Pvt Ltd.,202203,1.91
13474,243785,Far Seen Rubber Industries Ltd.,202403,14.39
13475,243785,Far Seen Rubber Industries Ltd.,202303,12.14
13476,243785,Far Seen Rubber Industries Ltd.,202203,7.46
13477,242226,Farakka-Raiganj Highways Ltd.,202303,-456.86
13478,242226,Farakka-Raiganj Highways Ltd.,202203,-417.57
13479,250919,Farcom Cable Systems Pvt Ltd.,202403,46.89
13480,250919,Farcom Cable Systems Pvt Ltd.,202303,44.08
13481,250919,Farcom Cable Systems Pvt Ltd.,202203,40.68
13482,250787,Farida Classic Shoes Pvt Ltd.,202403,110.50
13483,250787,Farida Classic Shoes Pvt Ltd.,202303,109.58
13484,250787,Farida Classic Shoes Pvt Ltd.,202203,102.03
13485,250786,Farida Prime Tannery Pvt Ltd.,202403,39.23
13486,250786,Farida Prime Tannery Pvt Ltd.,202303,39.15
13487,250786,Farida Prime Tannery Pvt Ltd.,202203,39.13
13488,250785,Farida Shoes Pvt Ltd.,202403,119.24
13489,250785,Farida Shoes Pvt Ltd.,202303,116.48
13490,250785,Farida Shoes Pvt Ltd.,202203,113.83
13491,291165,Farmachem Life Pvt Ltd.,202403,17.30
13492,291165,Farmachem Life Pvt Ltd.,202303,15.61
13493,291165,Farmachem Life Pvt Ltd.,202203,14.06
13494,280995,Farmersfortune (India) Pvt Ltd.,202403,59.54
13495,280995,Farmersfortune (India) Pvt Ltd.,202303,50.65
13496,280995,Farmersfortune (India) Pvt Ltd.,202203,45.94
13497,311298,Farmson Pharmaceutical Gujarat Pvt Ltd.,202403,913.67
13498,311298,Farmson Pharmaceutical Gujarat Pvt Ltd.,202303,1596.57
13499,311298,Farmson Pharmaceutical Gujarat Pvt Ltd.,202203,1069.22
13500,281309,Fashion 365 Distribution Pvt Ltd.,202303,-4.97
13501,281309,Fashion 365 Distribution Pvt Ltd.,202203,-5.26
13502,296747,Fashion Flare International Pvt Ltd.,202303,4.88
13503,296747,Fashion Flare International Pvt Ltd.,202203,4.83
13504,237266,Fashion Lifestyles (India) Pvt Ltd.,202303,-0.19
13505,237266,Fashion Lifestyles (India) Pvt Ltd.,202203,39.74
13506,270444,Fastech Constructions Pvt Ltd.,202303,8.78
13507,270444,Fastech Constructions Pvt Ltd.,202203,8.91
13508,270445,Fastech Projects Pvt Ltd.,202403,20.41
13509,270445,Fastech Projects Pvt Ltd.,202303,19.58
13510,270445,Fastech Projects Pvt Ltd.,202203,18.33
13511,291166,Fasttrack Packers Pvt Ltd.,202303,33.19
13512,291166,Fasttrack Packers Pvt Ltd.,202203,31.55
13513,256706,Fatcat Infrastructure Pvt Ltd.,202303,-4.37
13514,256706,Fatcat Infrastructure Pvt Ltd.,202203,-1.03
13515,295866,Fatehgarh-Bhadla Transmission Ltd.,202403,-14.67
13516,295866,Fatehgarh-Bhadla Transmission Ltd.,202303,-16.91
13517,295866,Fatehgarh-Bhadla Transmission Ltd.,202203,12.75
13518,288038,Fatehpuria Transformers And Switchgears Pvt Ltd.,202403,20.73
13519,288038,Fatehpuria Transformers And Switchgears Pvt Ltd.,202303,20.75
13520,288038,Fatehpuria Transformers And Switchgears Pvt Ltd.,202203,20.60
13521,288039,Fatehpuria Vidyut Udyog Pvt Ltd.,202203,2.65
13522,291167,Faurecia Automotive Seating India Pvt Ltd.,202403,84.62
13523,291167,Faurecia Automotive Seating India Pvt Ltd.,202303,75.18
13524,291167,Faurecia Automotive Seating India Pvt Ltd.,202203,72.47
13525,251152,Faxonics Technologies Pvt Ltd.,202403,7.50
13526,251152,Faxonics Technologies Pvt Ltd.,202303,5.99
13527,251152,Faxonics Technologies Pvt Ltd.,202203,5.85
13528,132459,FAZE Three Autofab Ltd.,202403,56.90
13529,132459,FAZE Three Autofab Ltd.,202303,53.83
13530,132459,FAZE Three Autofab Ltd.,202203,49.61
13531,130079,Faze Three Ltd.,202403,322.15
13532,130079,Faze Three Ltd.,202303,280.44
13533,130079,Faze Three Ltd.,202203,224.36
13534,254657,Fcbinterface Communications Pvt Ltd.,202403,47.72
13535,254657,Fcbinterface Communications Pvt Ltd.,202303,43.62
13536,254657,Fcbinterface Communications Pvt Ltd.,202203,40.48
13537,231036,FCBUlka Advertising Pvt Ltd.,202403,99.57
13538,231036,FCBUlka Advertising Pvt Ltd.,202303,98.04
13539,231036,FCBUlka Advertising Pvt Ltd.,202203,90.66
13540,208143,FCI Aravali Gypsum & Minerals India Ltd.,202403,256.62
13541,208143,FCI Aravali Gypsum & Minerals India Ltd.,202303,248.20
13542,208143,FCI Aravali Gypsum & Minerals India Ltd.,202203,250.82
13543,226308,FCm Travel Solutions (India) Pvt Ltd.,202403,150.51
13544,226308,FCm Travel Solutions (India) Pvt Ltd.,202303,129.42
13545,226308,FCm Travel Solutions (India) Pvt Ltd.,202203,66.59
13546,321349,FCML Distributors Ltd.,202403,53.77
13547,321349,FCML Distributors Ltd.,202303,51.10
13548,132666,FCS Software Solutions Ltd.,202403,503.88
13549,132666,FCS Software Solutions Ltd.,202303,517.85
13550,132666,FCS Software Solutions Ltd.,202203,515.83
13551,131599,FDC Ltd.,202403,2097.20
13552,131599,FDC Ltd.,202303,1980.74
13553,131599,FDC Ltd.,202203,1948.69
13554,251914,Featherlite Office Systems Pvt Ltd.,202403,221.65
13555,251914,Featherlite Office Systems Pvt Ltd.,202303,148.88
13556,251914,Featherlite Office Systems Pvt Ltd.,202203,106.30
13557,221267,Fedbank Financial Services Ltd,202403,2248.36
13558,221267,Fedbank Financial Services Ltd,202303,1340.86
13559,221267,Fedbank Financial Services Ltd,202203,1146.25
13560,100139,Fedders Electric & Engineering Ltd.,202403,309.24
13561,100139,Fedders Electric & Engineering Ltd.,202303,138.85
13562,100139,Fedders Electric & Engineering Ltd.,202203,115.96
13563,111628,Fedders Holding Ltd.,202403,211.20
13564,111628,Fedders Holding Ltd.,202303,123.96
13565,111628,Fedders Holding Ltd.,202203,58.77
13566,252599,Federal - Mogul Ignition Products India Ltd.,202303,103.53
13567,252599,Federal - Mogul Ignition Products India Ltd.,202203,90.07
13568,210132,Federal-Mogul Bearings India Ltd.,202403,66.99
13569,210132,Federal-Mogul Bearings India Ltd.,202303,84.24
13570,210132,Federal-Mogul Bearings India Ltd.,202203,68.69
13571,105744,Federal-Mogul Goetze (India) Ltd.,202403,1039.93
13572,105744,Federal-Mogul Goetze (India) Ltd.,202303,911.29
13573,105744,Federal-Mogul Goetze (India) Ltd.,202203,811.12
13574,252600,Federal-Mogul Powertrain Solutions India Pvt Ltd.,202403,99.19
13575,252600,Federal-Mogul Powertrain Solutions India Pvt Ltd.,202303,93.52
13576,252600,Federal-Mogul Powertrain Solutions India Pvt Ltd.,202203,93.51
13577,279190,Federal-Mogul Sealings India Ltd.,202303,8.75
13578,279190,Federal-Mogul Sealings India Ltd.,202203,10.32
13579,208149,Federal-Mogul TPR (India) Ltd.,202403,151.11
13580,208149,Federal-Mogul TPR (India) Ltd.,202303,146.12
13581,208149,Federal-Mogul TPR (India) Ltd.,202203,139.10
13582,210133,Feedback Infra Pvt Ltd.,202203,-80.61
13583,275185,Feel Books Pvt Ltd.,202303,-6.28
13584,275185,Feel Books Pvt Ltd.,202203,-6.33
13585,227787,FEI Cargo Ltd.,202403,26.71
13586,227787,FEI Cargo Ltd.,202303,24.44
13587,227787,FEI Cargo Ltd.,202203,21.93
13588,121228,Felix Global Venture Ltd.,202403,26.68
13589,121228,Felix Global Venture Ltd.,202303,25.61
